0,0,16,46,21,39
0,1,17,47,21,39
0,2,18,47,22,38
0,3,19,48,24,38
0,4,21,48,25,39
0,5,22,49,27,40
0,6,23,49,28,41
0,8,26,50,31,43
0,9,27,51,32,44
0,10,27,51,33,44
0,11,28,52,34,44
0,12,27,52,33,43
0,13,29,52,31,42
0,14,30,51,30,41
0,16,33,49,27,39
0,17,34,50,25,38
0,18,35,49,24,37
0,19,37,49,21,36
0,20,37,48,22,35
0,21,38,48,21,35
0,22,38,47,21,35
0,24,35,43,18,33
0,25,34,44,16,32
0,26,33,45,15,31
0,27,32,44,13,30
0,28,31,44,12,29
0,29,30,43,11,28
0,30,31,43,11,27
1,30,32,40,13,28
2,30,33,42,14,29
2,29,33,43,14,30
2,28,33,44,15,31
2,27,34,44,16,32
2,26,35,45,18,33
2,25,36,45,19,34
2,24,38,46,21,35
2,23,39,47,22,36
2,22,40,47,24,36
2,21,40,48,24,37
1,21,39,48,23,36
1,20,39,48,23,36
2,20,40,48,25,37
2,19,39,49,24,38
2,18,38,49,26,39
2,17,36,50,28,40
2,16,35,50,29,41
2,15,34,51,31,42
2,14,33,51,33,43
2,13,31,52,34,44
2,12,29,52,36,45
2,11,30,52,37,45
2,10,30,51,36,46
1,10,28,51,35,45
2,10,30,51,36,46
2,9,29,51,35,46
2,8,28,50,34,45
2,7,27,50,32,44
2,6,25,49,31,43
2,5,24,49,29,42
2,4,23,48,28,41
2,3,22,48,26,40
2,2,20,47,25,40
2,2,20,47,25,40
2,1,19,47,24,41
2,0,19,46,24,41
1,0,17,46,22,40
3,0,20,43,25,42
4,0,21,42,27,43
4,1,21,43,26,42
4,2,23,44,27,41
4,3,24,45,29,42
4,2,23,44,27,41
4,4,25,45,31,43
4,5,26,46,32,44
4,6,28,47,34,44
4,7,29,48,35,45
4,8,30,49,37,46
4,9,31,50,38,47
4,10,32,51,39,48
3,10,31,51,38,47
4,11,33,50,40,49
4,12,31,49,38,46
4,13,34,48,37,46
4,14,35,48,35,45
4,15,36,47,34,44
4,16,37,46,32,43
4,17,39,45,31,42
4,18,40,44,29,41
4,19,41,44,26,40
4,20,42,44,28,39
3,20,41,45,26,38
3,21,42,44,26,38
4,21,43,43,27,39
4,22,42,43,26,38
4,23,41,42,25,37
4,24,40,41,23,36
4,25,39,40,22,35
4,26,37,40,20,34
4,27,36,39,19,33
4,28,35,38,17,32
4,29,35,37,17,31
4,30,36,37,18,30
3,30,35,37,16,30
5,30,37,36,19,31
5,29,37,37,19,32
5,28,37,37,20,33
5,27,38,38,22,34
5,26,39,39,23,35
5,25,40,40,25,36
5,24,42,40,26,36
5,23,43,41,28,37
5,22,44,42,29,38
5,21,44,43,29,39
5,20,44,43,29,40
5,19,43,43,28,41
5,18,41,44,31,42
5,17,40,44,33,43
5,16,39,45,34,44
5,15,38,46,36,45
5,14,36,47,37,46
5,13,35,48,39,47
5,12,33,48,40,49
5,11,34,49,41,50
5,10,33,49,41,49
5,9,33,48,40,49
5,8,31,48,39,48
5,7,30,47,37,47
5,6,29,46,36,46
5,5,28,45,34,45
5,4,26,45,33,44
5,4,26,45,33,44
5,3,25,44,31,43
5,2,24,43,30,43
5,1,22,42,28,44
5,0,22,42,28,44
5,0,22,42,28,44
6,0,24,41,30,45
7,0,24,40,31,48
7,1,25,41,32,48
7,2,27,42,34,49
7,3,28,42,35,50
7,4,29,43,37,50
7,5,30,44,38,51
7,6,31,45,40,51
7,7,33,45,41,51
7,8,34,46,43,52
7,9,34,47,43,52
7,10,35,47,44,51
6,10,34,48,42,51
7,11,36,48,44,51
7,12,37,47,44,50
7,13,39,46,43,50
7,14,40,45,41,49
7,15,41,44,40,48
7,16,42,44,38,48
7,17,44,43,37,46
7,18,45,42,35,43
7,19,45,41,34,42
7,20,46,42,34,41
7,21,47,41,33,40
6,20,45,42,31,40
6,21,45,42,32,40
7,22,46,40,32,39
7,23,46,40,32,40
7,24,45,39,31,39
7,25,44,38,29,39
7,26,42,37,27,37
7,27,41,37,26,34
7,28,40,36,24,33
7,29,39,35,23,32
7,30,39,34,21,32
6,30,38,35,21,31
8,30,41,33,22,38
8,29,40,34,23,36
8,28,40,35,25,37
8,27,42,36,27,37
8,26,43,37,28,38
8,25,44,37,30,38
8,24,45,38,31,38
8,22,48,39,34,44
8,21,48,40,35,45
8,20,47,41,35,45
8,19,47,41,34,46
8,18,45,41,36,44
8,17,44,42,37,44
8,16,43,43,39,45
8,14,40,44,42,49
8,13,39,45,44,50
8,12,38,46,45,51
8,11,37,47,46,51
8,10,36,47,45,52
8,9,36,46,45,52
8,8,34,46,43,53
8,6,32,44,40,52
8,5,31,44,39,51
8,4,30,43,37,51
8,3,28,42,36,50
8,2,27,41,34,49
8,1,26,41,33,49
8,0,25,40,32,48
9,0,26,39,33,46
10,0,26,39,35,48
10,1,28,39,35,49
10,2,29,39,37,49
10,3,30,40,38,50
10,4,31,41,40,51
10,5,33,42,42,51
10,6,34,42,43,52
10,7,35,43,45,53
10,8,36,44,46,53
10,9,37,45,48,53
10,10,39,45,48,52
9,10,37,46,47,52
10,11,39,45,49,51
10,12,40,44,48,51
10,13,41,44,46,50
10,14,43,43,45,49
10,15,44,42,43,49
10,16,45,41,42,48
10,17,46,41,40,47
10,18,48,40,39,47
10,19,49,39,37,46
10,20,51,39,38,45
9,20,49,40,37,41
9,21,49,40,36,41
10,21,50,39,38,45
10,22,50,38,37,44
10,23,49,37,35,43
10,24,48,37,34,43
10,25,46,36,32,42
10,26,45,35,31,41
10,27,44,34,29,41
10,28,43,33,28,40
10,29,43,33,26,39
10,30,43,32,25,39
9,30,42,33,24,32
11,30,44,31,27,30
12,30,46,30,28,29
12,29,45,31,29,30
12,28,45,32,30,31
12,27,46,33,32,32
12,26,47,33,33,33
12,25,49,34,35,34
12,24,50,35,37,35
12,23,51,36,38,36
12,22,52,36,39,37
12,21,54,37,41,38
11,21,51,38,39,39
11,20,53,39,40,40
12,20,54,38,41,39
12,19,51,38,40,40
12,18,50,38,41,41
12,17,48,39,43,42
12,16,47,40,44,43
12,15,46,41,46,44
12,14,45,41,48,45
12,13,44,42,49,49
12,12,42,43,51,49
12,11,41,44,52,49
12,10,40,44,52,49
11,10,39,44,50,50
12,9,39,43,50,49
12,8,37,43,49,48
12,7,36,42,47,48
12,6,35,41,46,47
12,5,34,40,44,46
12,4,32,39,43,44
12,3,31,39,41,43
12,2,30,38,40,42
12,1,29,37,38,42
12,0,27,37,38,43
11,0,27,38,36,44
13,0,28,37,39,42
13,1,29,36,40,41
13,2,30,37,42,41
13,3,32,38,43,42
13,4,33,38,45,43
13,5,34,39,46,44
13,6,35,40,48,45
13,7,37,41,49,46
13,8,38,41,51,46
13,9,39,42,52,47
13,10,40,43,53,48
13,11,42,43,54,47
13,12,43,42,53,46
13,13,44,41,51,45
13,14,45,41,50,44
13,15,47,40,48,43
13,16,48,39,47,42
13,17,50,38,45,41
13,18,52,38,43,40
13,19,53,37,42,39
13,20,54,37,43,38
13,21,55,37,42,37
13,22,55,36,42,36
13,23,55,35,40,35
13,24,55,34,39,34
13,25,54,33,37,33
13,26,53,33,36,32
13,27,52,32,34,31
13,28,52,31,32,30
13,29,51,30,31,29
13,30,50,30,29,28
14,30,50,29,31,28
15,30,50,28,32,27
15,29,51,29,33,28
15,28,52,30,35,28
15,27,53,30,36,29
15,26,53,31,38,30
15,25,54,32,39,31
15,24,55,33,41,32
15,23,56,33,42,33
15,22,56,34,44,34
15,21,55,35,45,35
14,21,55,36,44,36
14,20,55,36,44,37
15,20,55,36,46,36
15,19,53,35,45,37
15,18,53,36,46,38
15,17,52,37,48,39
15,16,51,38,49,40
15,15,50,38,51,41
15,14,49,39,52,42
15,13,48,40,54,43
15,12,47,41,55,44
15,11,47,41,57,45
15,10,46,41,57,46
14,10,41,42,55,47
15,9,45,41,55,46
15,8,44,40,53,45
15,7,43,39,52,44
15,6,42,39,50,43
15,5,41,38,48,42
15,4,40,37,47,41
15,3,40,36,45,40
15,2,39,36,44,39
15,1,38,35,42,40
15,0,37,35,41,40
14,0,28,36,40,41
16,0,28,34,47,39
17,0,27,34,47,38
17,1,29,33,49,38
17,2,30,34,50,37
17,3,31,35,51,38
17,4,32,36,52,39
17,5,34,37,53,40
17,6,35,37,54,41
17,7,36,38,55,42
17,8,37,39,56,43
17,9,39,40,57,44
17,10,40,40,58,44
16,10,40,40,58,45
17,11,41,40,59,43
17,12,42,39,60,42
17,13,44,39,59,41
17,14,45,38,58,40
17,15,46,37,57,39
17,16,47,36,56,38
17,17,49,35,55,37
17,18,50,35,54,36
17,19,53,34,53,35
17,20,52,34,52,34
16,20,54,35,51,35
16,21,54,34,51,34
17,21,53,34,51,33
17,22,52,33,50,33
17,23,51,32,48,32
17,24,50,31,47,31
17,25,48,31,46,30
17,26,47,30,45,29
17,27,46,29,44,28
17,28,45,28,43,27
17,29,44,27,42,26
17,30,44,27,41,25
16,30,45,27,41,26
18,30,43,26,41,24
18,29,43,27,42,25
18,28,43,27,43,26
18,27,45,28,44,27
18,26,46,29,45,28
18,25,47,30,46,28
18,24,48,30,47,29
18,23,49,31,48,30
18,22,51,32,49,31
18,21,51,33,51,32
18,20,51,33,51,33
18,19,50,33,53,34
18,18,48,34,54,35
18,17,47,35,55,36
18,16,46,35,56,37
18,15,45,36,57,38
18,14,43,37,58,39
18,13,42,38,59,40
18,12,41,38,60,41
18,11,40,39,59,42
18,10,39,39,58,43
18,9,38,39,57,43
18,8,37,38,56,42
18,7,36,37,55,41
18,6,34,36,54,40
18,5,33,35,53,39
18,4,32,35,52,38
18,3,31,34,51,37
18,2,29,33,50,36
18,1,28,32,49,37
18,0,27,33,47,37
19,0,26,32,41,36
20,0,25,31,40,35
21,0,24,30,39,34
21,1,25,30,40,34
21,2,26,31,41,33
21,3,28,32,43,34
21,4,29,32,44,35
21,5,30,33,46,36
21,6,31,34,47,37
21,7,33,35,49,38
21,8,34,35,51,39
21,9,35,36,52,40
21,10,36,37,53,40
21,11,36,37,53,39
21,12,37,36,52,38
21,13,38,35,50,37
21,14,40,35,49,36
21,15,41,34,47,35
21,16,42,33,46,34
21,17,43,32,44,33
21,18,45,32,43,32
21,19,46,31,41,31
21,20,47,31,42,30
21,21,48,30,41,29
21,22,47,30,39,28
21,23,46,29,37,28
21,24,45,28,36,27
21,25,43,27,34,26
21,26,42,27,33,25
21,27,41,26,31,24
21,28,40,25,30,23
21,29,39,24,28,22
21,30,39,24,27,21
20,30,40,24,28,22
19,30,42,25,30,23
20,29,40,25,30,23
20,28,41,26,31,24
20,27,42,27,33,25
20,26,43,27,34,26
20,25,45,28,36,27
20,24,46,29,37,28
20,23,47,30,39,28
20,22,48,30,40,29
20,21,49,31,42,30
19,21,50,32,44,31
19,20,50,33,45,32
20,20,48,32,43,31
20,19,48,32,43,32
20,18,46,32,44,33
20,17,45,33,46,34
20,16,44,34,47,35
20,15,43,35,49,36
20,14,41,35,50,37
20,13,40,36,52,38
20,12,39,37,53,39
20,11,38,38,55,40
20,10,37,37,56,41
19,10,38,38,58,42
20,9,36,37,56,41
20,8,35,36,54,40
20,7,34,36,51,39
20,6,33,35,49,38
20,5,31,34,48,37
20,4,30,33,46,36
20,3,29,33,45,35
20,2,28,32,43,34
20,1,26,31,42,35
22,0,23,30,38,33
23,0,22,29,36,32
23,1,23,29,37,32
23,2,24,29,39,31
23,3,25,30,40,32
23,4,27,31,42,33
23,5,28,32,43,34
23,6,29,33,45,35
23,7,30,33,46,36
23,8,32,34,48,37
23,9,33,35,49,38
23,10,33,35,50,38
22,10,35,36,52,39
23,11,34,35,50,37
23,12,35,35,49,36
23,13,36,34,47,35
23,14,37,33,46,34
23,15,39,32,44,33
23,16,40,32,43,32
23,17,41,31,41,31
23,18,42,30,40,30
23,19,44,29,38,29
23,20,45,29,39,28
22,20,46,30,40,29
22,21,46,30,39,28
23,21,45,29,37,28
23,22,44,28,36,26
23,23,43,27,34,26
23,24,42,27,33,25
23,25,41,26,31,24
23,26,40,25,30,23
23,27,38,24,28,22
23,28,37,24,27,21
23,29,36,23,25,20
23,30,37,22,24,19
24,30,35,21,22,18
25,30,34,20,21,17
26,30,33,20,19,16
27,30,32,19,18,15
28,30,30,18,16,14
29,30,29,17,14,13
30,30,28,17,13,12
30,29,28,17,14,13
29,29,29,18,16,14
28,29,30,19,18,15
27,29,32,20,19,16
26,29,33,20,21,17
25,29,34,21,22,18
25,28,35,22,24,19
25,27,36,23,25,20
26,27,35,22,24,19
27,27,33,21,22,18
28,27,32,20,21,17
29,27,31,20,19,16
30,27,30,19,18,15
25,26,37,24,27,21
26,26,36,23,25,20
27,26,35,22,24,19
28,26,33,21,22,18
29,26,32,20,21,17
30,26,31,20,19,16
31,25,31,20,19,16
31,24,32,20,21,17
30,24,33,21,22,18
29,24,35,22,24,19
28,24,36,23,25,20
27,24,37,24,27,21
26,24,38,24,28,22
25,24,40,25,30,23
25,22,42,27,33,25
25,21,43,27,34,26
26,21,41,27,33,25
27,21,40,26,31,24
28,21,39,25,30,23
29,21,38,24,28,22
30,21,36,24,27,21
31,21,35,23,25,20
31,20,35,23,26,21
31,19,34,23,26,22
30,19,35,24,27,23
29,19,37,25,29,24
28,19,38,25,30,25
27,19,39,26,32,26
26,19,40,27,34,27
25,19,41,28,35,28
25,18,40,28,37,28
26,18,39,28,35,28
27,18,38,27,34,27
28,18,36,26,32,26
29,18,35,25,30,25
30,18,34,25,29,24
31,18,33,24,27,23
31,17,32,25,29,24
31,16,31,25,30,25
30,16,32,26,32,26
29,16,33,27,34,27
28,16,34,28,35,28
27,16,36,28,37,28
26,16,37,29,38,29
25,16,38,30,40,30
25,14,35,32,43,32
26,14,35,31,41,31
27,14,33,30,40,30
28,14,32,29,38,29
29,14,31,28,37,28
30,14,30,28,35,28
31,14,29,27,34,27
31,15,30,26,32,26
31,13,28,28,35,28
30,13,27,28,37,28
29,13,29,29,38,29
28,13,30,30,40,30
27,13,32,31,41,31
26,13,33,32,43,32
25,13,34,32,44,33
25,11,31,34,47,35
26,11,31,33,46,34
27,11,29,32,44,33
28,11,28,32,43,32
29,11,27,31,41,31
30,11,26,30,40,30
31,11,25,29,38,29
31,12,26,28,37,28
31,10,24,29,38,30
30,10,25,30,39,31
29,10,26,31,41,32
28,10,27,31,42,33
27,10,28,32,44,34
26,10,30,33,45,35
25,10,31,34,47,36
24,10,32,34,48,37
24,20,43,29,37,27
24,21,44,28,36,27
25,8,29,33,45,35
26,8,29,32,44,35
27,8,27,31,42,34
28,8,26,31,41,33
29,8,25,30,39,32
30,8,24,29,38,31
31,8,22,28,36,30
31,9,23,29,37,30
31,7,22,28,36,30
31,6,21,27,34,29
30,6,21,28,35,29
30,5,19,26,33,28
29,6,23,29,37,30
28,6,24,29,38,31
27,6,25,30,40,32
26,6,26,31,41,33
25,6,27,31,42,34
25,5,26,30,41,33
26,5,25,30,39,32
27,5,23,29,38,31
28,5,22,28,36,30
29,5,21,27,35,29
30,5,19,26,33,28
31,5,19,26,33,28
31,4,18,26,31,27
31,3,17,25,30,26
30,3,17,25,30,26
29,3,19,26,32,27
28,3,20,27,33,28
27,3,21,28,35,29
26,3,22,28,36,30
25,3,23,29,37,31
25,2,22,28,36,30
26,2,21,27,34,29
27,2,19,27,33,28
28,2,18,26,31,27
29,2,17,25,30,26
30,2,15,24,28,25
31,2,16,24,28,25
31,1,14,23,27,24
31,0,13,23,25,25
30,0,13,24,25,26
29,0,15,24,27,27
28,0,16,25,29,28
27,0,17,26,30,28
26,0,19,27,32,29
25,0,20,27,33,30
24,0,21,28,35,31
